item_id,year,month,seq,type,hs4,weight,quantity,value
ELQGMQWE,2025,1,1,1,2002,123515,0,314121
AHMDUILJ,2025,1,1,1,2102,39806,0,79282
XIPPENFQ,2025,1,1,1,2501,50098,0,23652
FTSVTTSR,2025,1,1,1,2529,209200,0,140600
XMKRPGLB,2025,1,1,1,2529,300100,0,90488
RCBZUSIM,2025,1,1,1,2805,0,0,1067
ZKENOUDA,2025,1,1,1,2805,10,0,2850
WQMVCOEM,2025,1,1,1,2805,11,0,5510
BSRMSVTC,2025,1,1,1,2805,1016,0,295920
DDEXPPXU,2025,1,1,1,2807,6169,0,11760
LLHREMKS,2025,1,1,1,2807,246,0,4174
YSYHGLQK,2025,1,1,1,2807,21,0,8263
DNMPSKTB,2025,1,1,1,2811,958380,0,1656824
WPQXWHYO,2025,1,1,1,2811,3222450,0,5528209
VWMBASNE,2025,1,1,1,2811,9873,0,51568
RJGPVEXX,2025,1,1,1,2811,2605,0,163703
ATLDMDBO,2025,1,1,1,2814,52158338,0,22018147
SAHWCZNH,2025,1,1,1,2825,21010,0,575158
LUENUFGA,2025,1,1,1,2833,1413476,0,4723191
HXYSSRXE,2025,1,1,1,2836,13765771,0,3235244
QRKRBYJL,2025,1,1,1,2841,52078,0,1528263
FRHNWLNI,2025,1,1,1,2846,585,0,60242
MBSBZBXA,2025,1,1,1,2846,3953,0,392674
BJALXPFS,2025,1,1,1,2847,17910,0,49239
RAWUKQMJ,2025,1,1,1,2916,147233,0,1491980
ZGJXVMNI,2025,1,1,1,3006,946,0,654872
LRVGFDFM,2025,1,1,1,3102,34068228,0,12889649
BTMOEMEP,2025,1,1,1,3102,14748318,0,6372429
UXSPKBJR,2025,1,1,1,3206,1600,0,223119
BEZYMBBT,2025,1,1,1,3207,2405,0,2288748
SAAYMURU,2025,1,1,1,3215,40,0,1370
QJQJSWFU,2025,1,1,1,3307,3146,0,13303
EVBVXETX,2025,1,1,1,3404,590113,0,1590172
DUCMGGNW,2025,1,1,1,3806,157004,0,386553
OJIFIHMZ,2025,1,1,1,3815,1006,0,248489
STZDBITS,2025,1,1,1,3815,1319844,0,17146440
SNHYOVBM,2025,1,1,1,3824,1,0,224
LPHPPJUG,2025,1,1,1,3824,868468,0,620811
FCYBOAXC,2025,1,1,1,3824,13112363,0,35812702
JPBRUTWP,2025,1,1,1,3904,196331,0,1386838
LTOYKIML,2025,1,1,1,3909,37626,0,122411
QVLMOEYE,2025,1,1,1,4202,1986,2662,267757
ANWUJOKX,2025,1,1,1,4403,37172,44,27872
JERHKLYW,2025,1,1,1,4601,28,0,529
ZXERAXWP,2025,1,1,1,4802,3595,0,8377
LSOIUSXD,2025,1,1,1,5111,389,544,28303
XUOIQPFL,2025,1,1,1,5205,555841,0,1635194
WBLJNPZQ,2025,1,1,1,5309,2746,7825,73361
OXKURKXR,2025,1,1,1,5402,262,0,10258
WHPUAOID,2025,1,1,1,5512,832,832,26355
AXULOHBQ,2025,1,1,1,5515,2725,12787,24810
DBWLZWNK,2025,1,1,1,5602,16915,0,97551
NZKBIBNU,2025,1,1,1,5609,3342,0,32400
OKMBFVKS,2025,1,1,1,5705,415732,343123,912102
HCDTGMST,2025,1,1,1,6006,11343,0,47002
VUAFAIYJ,2025,1,1,1,6101,215,398,105815
CCLHWFWF,2025,1,1,1,6211,362371,951597,14314703
SDWAYPIK,2025,1,1,1,7207,4562246,0,2038549
FDXPMYGF,2025,1,1,1,7907,4,0,244
UIFPPCLR,2025,1,1,1,8102,11,0,1458
KEUWZRKO,2025,1,1,1,8102,3026,0,175613
FQCLOEXA,2025,1,1,1,8102,2080,0,241952
APQGTRMF,2025,1,1,1,8105,1092,0,10596
ZCELVYQU,2025,1,1,1,8461,11500,1,569044
KAGJCHMR,2025,1,1,1,8467,9,17,261
KJNSOAHR,2025,1,1,1,8479,62214,0,2694776
KFQSHBNH,2025,1,1,1,8501,30748,125,1041114
RJCAXSGH,2025,1,1,1,8501,105677,136,844743
QKXNTIIB,2025,1,1,1,8501,31811,18,203132
UQYUIVVR,2025,1,1,1,8501,34730,6,679867
GKQIJYDH,2025,1,1,1,8501,64691,15,1786455
VBYCLTYZ,2025,1,1,1,8505,5296,0,129878
GYHKIVQT,2025,1,1,1,8505,200622,0,8135969
ROACSLMG,2025,1,1,1,8505,173695,0,544353
VMAQSTJE,2025,1,1,1,8527,8265,3906,147066
XIFHSOWQ,2025,1,1,1,8708,145,0,8305
FITUEHWN,2025,1,1,1,8714,946,1887,54333
UGEQLMXM,2025,1,1,1,8714,189,0,2994
BUZIIBYG,2025,1,1,1,9403,2893806,0,7494467
DEWLVASR,2025,1,2,1,3038,0,0,0
JSLXRQOK,2025,1,2,1,5119,0,0,148
JBVHSUWY,2025,1,2,1,1210,14440,0,373476
ELQGMQWE,2025,1,2,1,2002,33599,0,73536
AHMDUILJ,2025,1,2,1,2102,10074,0,26484
XIPPENFQ,2025,1,2,1,2501,26271,0,53039
FTSVTTSR,2025,1,2,1,2529,24040,0,12956
XMKRPGLB,2025,1,2,1,2529,444400,0,152256
RCBZUSIM,2025,1,2,1,2805,2,0,1798
SUOYXCHP,2025,1,2,1,2805,1,0,1331
ZKENOUDA,2025,1,2,1,2805,316,0,60663
WQMVCOEM,2025,1,2,1,2805,0,0,0
BSRMSVTC,2025,1,2,1,2805,22,0,84009
DDEXPPXU,2025,1,2,1,2807,318,0,1827
LLHREMKS,2025,1,2,1,2807,511,0,7266
YSYHGLQK,2025,1,2,1,2807,0,0,0
DNMPSKTB,2025,1,2,1,2811,683010,0,1194515
WPQXWHYO,2025,1,2,1,2811,1922350,0,3397748
VWMBASNE,2025,1,2,1,2811,4472,0,16946
RJGPVEXX,2025,1,2,1,2811,1044,0,7515
ATLDMDBO,2025,1,2,1,2814,31463039,0,13266285
SAHWCZNH,2025,1,2,1,2825,1,0,290
LUENUFGA,2025,1,2,1,2833,168532,0,704422
HXYSSRXE,2025,1,2,1,2836,4971421,0,1363740
QRKRBYJL,2025,1,2,1,2841,94894,0,2802727
FRHNWLNI,2025,1,2,1,2846,4151,0,275329
MBSBZBXA,2025,1,2,1,2846,7906,0,2075360
BJALXPFS,2025,1,2,1,2847,14151,0,10177
RAWUKQMJ,2025,1,2,1,2916,71195,0,969473
ZGJXVMNI,2025,1,2,1,3006,916,0,439240
LRVGFDFM,2025,1,2,1,3102,21070647,0,7982079
BTMOEMEP,2025,1,2,1,3102,5964943,0,2583726
UXSPKBJR,2025,1,2,1,3206,1559,0,82838
BEZYMBBT,2025,1,2,1,3207,1451,0,1445518
SAAYMURU,2025,1,2,1,3215,94,0,908
QJQJSWFU,2025,1,2,1,3307,1126,0,11641
EVBVXETX,2025,1,2,1,3404,527494,0,1543326
DUCMGGNW,2025,1,2,1,3806,34801,0,129027
NAQIHUKZ,2025,1,2,1,3813,0,0,1168
OJIFIHMZ,2025,1,2,1,3815,23785,0,2038494
STZDBITS,2025,1,2,1,3815,406048,0,3376467
IGDVVKUD,2025,1,2,1,3824,125,0,4559
SNHYOVBM,2025,1,2,1,3824,4,0,388
LPHPPJUG,2025,1,2,1,3824,542800,0,275545
FCYBOAXC,2025,1,2,1,3824,10402344,0,31950503
JPBRUTWP,2025,1,2,1,3904,155602,0,1474344
LTOYKIML,2025,1,2,1,3909,45333,0,94608
QVLMOEYE,2025,1,2,1,4202,2604,52477,368427
ANWUJOKX,2025,1,2,1,4403,0,0,0
JERHKLYW,2025,1,2,1,4601,175,0,4417
ZXERAXWP,2025,1,2,1,4802,56,0,1001
LSOIUSXD,2025,1,2,1,5111,44,58,3738
XUOIQPFL,2025,1,2,1,5205,218242,0,659697
WBLJNPZQ,2025,1,2,1,5309,706,2704,40122
OXKURKXR,2025,1,2,1,5402,0,0,0
WHPUAOID,2025,1,2,1,5512,4745,20463,124705
AXULOHBQ,2025,1,2,1,5515,708,1898,2859
DBWLZWNK,2025,1,2,1,5602,20546,0,39258
NZKBIBNU,2025,1,2,1,5609,7446,0,73634
OKMBFVKS,2025,1,2,1,5705,390444,263306,779348
HCDTGMST,2025,1,2,1,6006,5019,0,17719
VUAFAIYJ,2025,1,2,1,6101,934,1770,55292
CCLHWFWF,2025,1,2,1,6211,346939,969734,12508606
SDWAYPIK,2025,1,2,1,7207,2020675,0,844273
FDXPMYGF,2025,1,2,1,7907,8,0,628
UIFPPCLR,2025,1,2,1,8102,2226,0,92225
KEUWZRKO,2025,1,2,1,8102,0,0,56
FQCLOEXA,2025,1,2,1,8102,7808,0,845278
APQGTRMF,2025,1,2,1,8105,815,0,14417
ZCELVYQU,2025,1,2,1,8461,0,0,0
KAGJCHMR,2025,1,2,1,8467,3,9,113
KJNSOAHR,2025,1,2,1,8479,67795,0,3173437
KFQSHBNH,2025,1,2,1,8501,9181,41,234942
RJCAXSGH,2025,1,2,1,8501,162465,206,1736003
QKXNTIIB,2025,1,2,1,8501,39416,13,585248
UQYUIVVR,2025,1,2,1,8501,114791,36,834894
GKQIJYDH,2025,1,2,1,8501,135057,19,1930645
VBYCLTYZ,2025,1,2,1,8505,3463,0,80311
GYHKIVQT,2025,1,2,1,8505,284767,0,12432445
ROACSLMG,2025,1,2,1,8505,194946,0,729469
VMAQSTJE,2025,1,2,1,8527,9,4,339
XIFHSOWQ,2025,1,2,1,8708,811,0,48742
FITUEHWN,2025,1,2,1,8714,4680,5161,26371
UGEQLMXM,2025,1,2,1,8714,5387,0,45926
BUZIIBYG,2025,1,2,1,9403,2429567,0,5527685
DEWLVASR,2025,1,3,1,3038,0,0,0
JSLXRQOK,2025,1,3,1,5119,0,0,35811
JBVHSUWY,2025,1,3,1,1210,1261,0,33970
ELQGMQWE,2025,1,3,1,2002,34314,0,109048
AHMDUILJ,2025,1,3,1,2102,12471,0,19332
XIPPENFQ,2025,1,3,1,2501,111242,0,23344
FTSVTTSR,2025,1,3,1,2529,0,0,0
XMKRPGLB,2025,1,3,1,2529,120000,0,38639
RCBZUSIM,2025,1,3,1,2805,21,0,11244
SUOYXCHP,2025,1,3,1,2805,3,0,13300
ZKENOUDA,2025,1,3,1,2805,106,0,20272
WQMVCOEM,2025,1,3,1,2805,141,0,206875
BSRMSVTC,2025,1,3,1,2805,10,0,38262
DDEXPPXU,2025,1,3,1,2807,17181,0,17638
LLHREMKS,2025,1,3,1,2807,11000296,0,453857
YSYHGLQK,2025,1,3,1,2807,10,0,447
DNMPSKTB,2025,1,3,1,2811,863254,0,2060192
WPQXWHYO,2025,1,3,1,2811,2533003,0,4157499
VWMBASNE,2025,1,3,1,2811,6564,0,25110
RJGPVEXX,2025,1,3,1,2811,29396,0,229840
ATLDMDBO,2025,1,3,1,2814,70183550,0,29166581
SAHWCZNH,2025,1,3,1,2825,40002,0,1094294
LUENUFGA,2025,1,3,1,2833,604330,0,2155628
HXYSSRXE,2025,1,3,1,2836,7867368,0,1816666
QRKRBYJL,2025,1,3,1,2841,23416,0,568097
FRHNWLNI,2025,1,3,1,2846,12053,0,1123196
MBSBZBXA,2025,1,3,1,2846,2441,0,562790
BJALXPFS,2025,1,3,1,2847,14767,0,49183
RAWUKQMJ,2025,1,3,1,2916,92695,0,847257
ZGJXVMNI,2025,1,3,1,3006,583,0,319181
LRVGFDFM,2025,1,3,1,3102,6983713,0,2947715
BTMOEMEP,2025,1,3,1,3102,5733538,0,2625427
UXSPKBJR,2025,1,3,1,3206,229,0,132594
BEZYMBBT,2025,1,3,1,3207,1556,0,1415297
SAAYMURU,2025,1,3,1,3215,5140,0,101052
QJQJSWFU,2025,1,3,1,3307,167,0,1589
EVBVXETX,2025,1,3,1,3404,406507,0,1459059
DUCMGGNW,2025,1,3,1,3806,63466,0,215970
NAQIHUKZ,2025,1,3,1,3813,0,0,0
OJIFIHMZ,2025,1,3,1,3815,4919,0,139638
STZDBITS,2025,1,3,1,3815,979124,0,6942607
PYZMVUWD,2025,1,3,1,3824,300,0,1033
IGDVVKUD,2025,1,3,1,3824,0,0,0
SNHYOVBM,2025,1,3,1,3824,20000,0,8178
LPHPPJUG,2025,1,3,1,3824,392691,0,223282
FCYBOAXC,2025,1,3,1,3824,18979857,0,37162515
JPBRUTWP,2025,1,3,1,3904,209979,0,1685232
LTOYKIML,2025,1,3,1,3909,51076,0,228124
QVLMOEYE,2025,1,3,1,4202,2019,3549,264167
ANWUJOKX,2025,1,3,1,4403,39,22,108
JERHKLYW,2025,1,3,1,4601,3,0,75
ZXERAXWP,2025,1,3,1,4802,4557,0,10221
AANGBULD,2025,1,3,1,4810,32937,0,25691
LSOIUSXD,2025,1,3,1,5111,47,102,2610
XUOIQPFL,2025,1,3,1,5205,577012,0,1660463
WBLJNPZQ,2025,1,3,1,5309,904,4567,84318
OXKURKXR,2025,1,3,1,5402,2719,0,15365
WHPUAOID,2025,1,3,1,5512,1,1,0
AXULOHBQ,2025,1,3,1,5515,37,59,3039
DBWLZWNK,2025,1,3,1,5602,10463,0,127178
NZKBIBNU,2025,1,3,1,5609,33499,0,252829
OKMBFVKS,2025,1,3,1,5705,277117,181269,488255
HCDTGMST,2025,1,3,1,6006,7923,0,32042
VUAFAIYJ,2025,1,3,1,6101,177,268,61646
CCLHWFWF,2025,1,3,1,6211,327731,889742,14452954
SDWAYPIK,2025,1,3,1,7207,672290,0,422365
FDXPMYGF,2025,1,3,1,7907,4,0,311
UIFPPCLR,2025,1,3,1,8102,0,0,0
KEUWZRKO,2025,1,3,1,8102,8510,0,479836
FQCLOEXA,2025,1,3,1,8102,2417,0,445405
APQGTRMF,2025,1,3,1,8105,0,0,0
ZCELVYQU,2025,1,3,1,8461,2400,1,85586
KAGJCHMR,2025,1,3,1,8467,12,56,5305
KJNSOAHR,2025,1,3,1,8479,327187,0,4435782
KFQSHBNH,2025,1,3,1,8501,10514,70,306595
RJCAXSGH,2025,1,3,1,8501,128648,147,1088921
QKXNTIIB,2025,1,3,1,8501,14764,7,130854
UQYUIVVR,2025,1,3,1,8501,755,4,33214
GKQIJYDH,2025,1,3,1,8501,177007,36,2236647
VBYCLTYZ,2025,1,3,1,8505,3381,0,75629
GYHKIVQT,2025,1,3,1,8505,141364,0,5680365
ROACSLMG,2025,1,3,1,8505,225991,0,861085
VMAQSTJE,2025,1,3,1,8527,8,8,528
XIFHSOWQ,2025,1,3,1,8708,90,0,4881
FITUEHWN,2025,1,3,1,8714,332,466,18051
UGEQLMXM,2025,1,3,1,8714,2697,0,28324
BUZIIBYG,2025,1,3,1,9403,2729057,0,6548523
DEWLVASR,2025,2,1,1,3038,23500,0,122200
JSLXRQOK,2025,2,1,1,5119,0,0,874
JBVHSUWY,2025,2,1,1,1210,11165,0,79863
ELQGMQWE,2025,2,1,1,2002,114289,0,258230
AHMDUILJ,2025,2,1,1,2102,452,0,6848
XIPPENFQ,2025,2,1,1,2501,98986,0,25921
FTSVTTSR,2025,2,1,1,2529,120001,0,88516
XMKRPGLB,2025,2,1,1,2529,135000,0,49556
RCBZUSIM,2025,2,1,1,2805,3,0,715
SUOYXCHP,2025,2,1,1,2805,1,0,2040
ZKENOUDA,2025,2,1,1,2805,796,0,269165
WQMVCOEM,2025,2,1,1,2805,79,0,132622
DDEXPPXU,2025,2,1,1,2807,400,0,505
LLHREMKS,2025,2,1,1,2807,1370,0,10191
YSYHGLQK,2025,2,1,1,2807,67,0,3175
DNMPSKTB,2025,2,1,1,2811,797510,0,1397750
WPQXWHYO,2025,2,1,1,2811,1199577,0,2186613
VWMBASNE,2025,2,1,1,2811,18963,0,122138
RJGPVEXX,2025,2,1,1,2811,27183,0,158636
ATLDMDBO,2025,2,1,1,2814,3761164,0,1570846
SAHWCZNH,2025,2,1,1,2825,21088,0,579547
LUENUFGA,2025,2,1,1,2833,188571,0,704780
HXYSSRXE,2025,2,1,1,2836,10569417,0,2484488
QRKRBYJL,2025,2,1,1,2841,10,0,514
FRHNWLNI,2025,2,1,1,2846,3693,0,391910
MBSBZBXA,2025,2,1,1,2846,612,0,917739
BJALXPFS,2025,2,1,1,2847,84904,0,144128
RAWUKQMJ,2025,2,1,1,2916,72620,0,2133737
ZGJXVMNI,2025,2,1,1,3006,1335,0,1093688
LRVGFDFM,2025,2,1,1,3102,6592002,0,3067012
BTMOEMEP,2025,2,1,1,3102,10104121,0,4389073
UXSPKBJR,2025,2,1,1,3206,505,0,12551
BEZYMBBT,2025,2,1,1,3207,1628,0,1339435
SAAYMURU,2025,2,1,1,3215,7,0,164
QJQJSWFU,2025,2,1,1,3307,48631,0,15836
EVBVXETX,2025,2,1,1,3404,474253,0,1198310
DUCMGGNW,2025,2,1,1,3806,164925,0,469636
XIIEJNEE,2025,2,1,1,3815,1000,0,547
OJIFIHMZ,2025,2,1,1,3815,8372,0,741019
STZDBITS,2025,2,1,1,3815,2028381,0,31699923
IGDVVKUD,2025,2,1,1,3824,100,0,3719
SNHYOVBM,2025,2,1,1,3824,1,0,10
LPHPPJUG,2025,2,1,1,3824,788356,0,479580
FCYBOAXC,2025,2,1,1,3824,18036023,0,43427801
JPBRUTWP,2025,2,1,1,3904,101061,0,1117823
LTOYKIML,2025,2,1,1,3909,38701,0,206378
QVLMOEYE,2025,2,1,1,4202,1149,917,308072
JERHKLYW,2025,2,1,1,4601,9,0,250
ZXERAXWP,2025,2,1,1,4802,14,0,672
LSOIUSXD,2025,2,1,1,5111,35,41,4099
XUOIQPFL,2025,2,1,1,5205,380891,0,1150990
WBLJNPZQ,2025,2,1,1,5309,9040,17014,54458
OXKURKXR,2025,2,1,1,5402,2799,0,56479
WHPUAOID,2025,2,1,1,5512,1486,3723,992
AXULOHBQ,2025,2,1,1,5515,5544,18613,36050
DBWLZWNK,2025,2,1,1,5602,15589,0,112518
NZKBIBNU,2025,2,1,1,5609,928,0,33632
OKMBFVKS,2025,2,1,1,5705,329683,316734,726121
HCDTGMST,2025,2,1,1,6006,3457,0,50747
VUAFAIYJ,2025,2,1,1,6101,129,91,59199
CCLHWFWF,2025,2,1,1,6211,408263,1322447,14991165
TGOELCAG,2025,2,1,1,7207,66860,0,38094
SDWAYPIK,2025,2,1,1,7207,1916913,0,1018185
FDXPMYGF,2025,2,1,1,7907,85,0,8645
UIFPPCLR,2025,2,1,1,8102,21,0,2052
FQCLOEXA,2025,2,1,1,8102,6022,0,615881
KAGJCHMR,2025,2,1,1,8467,28,20,3427
KJNSOAHR,2025,2,1,1,8479,98849,0,5089846
KFQSHBNH,2025,2,1,1,8501,74342,286,2794996
RJCAXSGH,2025,2,1,1,8501,155528,208,1566236
QKXNTIIB,2025,2,1,1,8501,45138,14,1422348
UQYUIVVR,2025,2,1,1,8501,37820,2,498950
GKQIJYDH,2025,2,1,1,8501,54252,40,1023777
VBYCLTYZ,2025,2,1,1,8505,4402,0,156734
GYHKIVQT,2025,2,1,1,8505,136007,0,6901986
ROACSLMG,2025,2,1,1,8505,176585,0,608304
VMAQSTJE,2025,2,1,1,8527,5043,1732,74555
XIFHSOWQ,2025,2,1,1,8708,108,0,7813
FITUEHWN,2025,2,1,1,8714,116,277,4274
UGEQLMXM,2025,2,1,1,8714,1237,0,22492
BUZIIBYG,2025,2,1,1,9403,1797091,0,5300159
DEWLVASR,2025,2,2,1,3038,49720,0,283475
JSLXRQOK,2025,2,2,1,5119,0,0,2588
JBVHSUWY,2025,2,2,1,1210,2846,0,70925
ELQGMQWE,2025,2,2,1,2002,109821,0,209768
AHMDUILJ,2025,2,2,1,2102,2602,0,18935
XIPPENFQ,2025,2,2,1,2501,49281,0,36461
FTSVTTSR,2025,2,2,1,2529,0,0,0
XMKRPGLB,2025,2,2,1,2529,970302,0,304863
RCBZUSIM,2025,2,2,1,2805,0,0,823
SUOYXCHP,2025,2,2,1,2805,0,0,0
ZKENOUDA,2025,2,2,1,2805,650,0,217009
WQMVCOEM,2025,2,2,1,2805,0,0,0
BSRMSVTC,2025,2,2,1,2805,2,0,7875
DDEXPPXU,2025,2,2,1,2807,1,0,1
LLHREMKS,2025,2,2,1,2807,121,0,9253
YSYHGLQK,2025,2,2,1,2807,0,0,0
DNMPSKTB,2025,2,2,1,2811,820270,0,1469808
WPQXWHYO,2025,2,2,1,2811,2225864,0,3737542
VWMBASNE,2025,2,2,1,2811,5232,0,20080
RJGPVEXX,2025,2,2,1,2811,24008,0,141861
ATLDMDBO,2025,2,2,1,2814,46792433,0,19117300
SAHWCZNH,2025,2,2,1,2825,215,0,13041
LUENUFGA,2025,2,2,1,2833,162952,0,596415
HXYSSRXE,2025,2,2,1,2836,10567402,0,2623818
QRKRBYJL,2025,2,2,1,2841,13712,0,326518
FRHNWLNI,2025,2,2,1,2846,16688,0,570129
MBSBZBXA,2025,2,2,1,2846,7965,0,1266037
BJALXPFS,2025,2,2,1,2847,26025,0,41584
RAWUKQMJ,2025,2,2,1,2916,31653,0,600160
ZGJXVMNI,2025,2,2,1,3006,1713,0,1322862
LRVGFDFM,2025,2,2,1,3102,40010003,0,15513612
BTMOEMEP,2025,2,2,1,3102,3208113,0,1461193
UXSPKBJR,2025,2,2,1,3206,3005,0,300781
BEZYMBBT,2025,2,2,1,3207,1196,0,1209186
SAAYMURU,2025,2,2,1,3215,22,0,679
QJQJSWFU,2025,2,2,1,3307,408,0,5888
EVBVXETX,2025,2,2,1,3404,1182916,0,2797168
DUCMGGNW,2025,2,2,1,3806,45289,0,96377
XIIEJNEE,2025,2,2,1,3815,0,0,0
OJIFIHMZ,2025,2,2,1,3815,3230,0,978617
STZDBITS,2025,2,2,1,3815,1349565,0,12666474
IGDVVKUD,2025,2,2,1,3824,0,0,0
SNHYOVBM,2025,2,2,1,3824,0,0,0
LPHPPJUG,2025,2,2,1,3824,701398,0,371821
FCYBOAXC,2025,2,2,1,3824,10043704,0,36037566
JPBRUTWP,2025,2,2,1,3904,175469,0,2143369
LTOYKIML,2025,2,2,1,3909,34000,0,30810
QVLMOEYE,2025,2,2,1,4202,1632,1728,438444
JERHKLYW,2025,2,2,1,4601,557,0,5354
ZXERAXWP,2025,2,2,1,4802,4,0,83
AANGBULD,2025,2,2,1,4810,33083,0,25805
LSOIUSXD,2025,2,2,1,5111,139,338,9973
XUOIQPFL,2025,2,2,1,5205,223161,0,626344
WBLJNPZQ,2025,2,2,1,5309,3095,14011,76121
OXKURKXR,2025,2,2,1,5402,0,0,0
WHPUAOID,2025,2,2,1,5512,780,3155,2424
AXULOHBQ,2025,2,2,1,5515,3457,7911,47978
DBWLZWNK,2025,2,2,1,5602,4122,0,76656
NZKBIBNU,2025,2,2,1,5609,5626,0,77932
OKMBFVKS,2025,2,2,1,5705,298374,248101,649552
HCDTGMST,2025,2,2,1,6006,0,0,0
VUAFAIYJ,2025,2,2,1,6101,101,179,43208
CCLHWFWF,2025,2,2,1,6211,460031,1421654,14466684
TGOELCAG,2025,2,2,1,7207,0,0,0
SDWAYPIK,2025,2,2,1,7207,4352590,0,2044135
FDXPMYGF,2025,2,2,1,7907,7,0,583
UIFPPCLR,2025,2,2,1,8102,0,0,49
KEUWZRKO,2025,2,2,1,8102,500,0,29800
FQCLOEXA,2025,2,2,1,8102,1907,0,244656
APQGTRMF,2025,2,2,1,8105,11,0,77
ZCELVYQU,2025,2,2,1,8461,2601,3,4496
KAGJCHMR,2025,2,2,1,8467,12,8,7906
KJNSOAHR,2025,2,2,1,8479,145674,0,4607859
KFQSHBNH,2025,2,2,1,8501,21006,91,857401
RJCAXSGH,2025,2,2,1,8501,115403,164,1499973
QKXNTIIB,2025,2,2,1,8501,37941,10,377796
UQYUIVVR,2025,2,2,1,8501,58401,27,1369685
GKQIJYDH,2025,2,2,1,8501,262060,33,6758779
VBYCLTYZ,2025,2,2,1,8505,4466,0,131657
GYHKIVQT,2025,2,2,1,8505,111672,0,5148810
ROACSLMG,2025,2,2,1,8505,140374,0,571357
VMAQSTJE,2025,2,2,1,8527,21,18,660
XIFHSOWQ,2025,2,2,1,8708,361,0,13788
FITUEHWN,2025,2,2,1,8714,681,1187,27957
UGEQLMXM,2025,2,2,1,8714,424,0,25796
BUZIIBYG,2025,2,2,1,9403,1439877,0,3740862
DEWLVASR,2025,2,3,1,3038,90990,0,301480
JSLXRQOK,2025,2,3,1,5119,0,0,7000
JBVHSUWY,2025,2,3,1,1210,1016,0,27596
ELQGMQWE,2025,2,3,1,2002,3545,0,19610
AHMDUILJ,2025,2,3,1,2102,20467,0,54621
XIPPENFQ,2025,2,3,1,2501,186194,0,45418
FTSVTTSR,2025,2,3,1,2529,168000,0,108556
XMKRPGLB,2025,2,3,1,2529,155000,0,65042
RCBZUSIM,2025,2,3,1,2805,0,0,10216
SUOYXCHP,2025,2,3,1,2805,219,0,218450
ZKENOUDA,2025,2,3,1,2805,1,0,982
WQMVCOEM,2025,2,3,1,2805,0,0,0
BSRMSVTC,2025,2,3,1,2805,4014,0,59239
DDEXPPXU,2025,2,3,1,2807,400,0,535
LLHREMKS,2025,2,3,1,2807,4753,0,13558
YSYHGLQK,2025,2,3,1,2807,0,0,0
DNMPSKTB,2025,2,3,1,2811,1284900,0,2289149
WPQXWHYO,2025,2,3,1,2811,1874957,0,3052373
VWMBASNE,2025,2,3,1,2811,13230,0,404333
RJGPVEXX,2025,2,3,1,2811,29570,0,189252
ATLDMDBO,2025,2,3,1,2814,43209305,0,17979283
SAHWCZNH,2025,2,3,1,2825,21004,0,601914
LUENUFGA,2025,2,3,1,2833,160863,0,522616
HXYSSRXE,2025,2,3,1,2836,6589148,0,1464041
QRKRBYJL,2025,2,3,1,2841,13682,0,375931
FRHNWLNI,2025,2,3,1,2846,8014,0,402384
MBSBZBXA,2025,2,3,1,2846,251,0,541750
BJALXPFS,2025,2,3,1,2847,11,0,1362
RAWUKQMJ,2025,2,3,1,2916,95299,0,2043938
ZGJXVMNI,2025,2,3,1,3006,693,0,621528
LRVGFDFM,2025,2,3,1,3102,336023,0,321217
BTMOEMEP,2025,2,3,1,3102,2560419,0,1071489
UXSPKBJR,2025,2,3,1,3206,448,0,319602
BEZYMBBT,2025,2,3,1,3207,473,0,507547
SAAYMURU,2025,2,3,1,3215,373,0,6611
QJQJSWFU,2025,2,3,1,3307,9873,0,49989
EVBVXETX,2025,2,3,1,3404,372038,0,1307454
DUCMGGNW,2025,2,3,1,3806,168270,0,427278
XIIEJNEE,2025,2,3,1,3815,0,0,0
OJIFIHMZ,2025,2,3,1,3815,7346,0,779715
STZDBITS,2025,2,3,1,3815,1120039,0,10036467
IGDVVKUD,2025,2,3,1,3824,0,0,0
SNHYOVBM,2025,2,3,1,3824,0,0,0
LPHPPJUG,2025,2,3,1,3824,483073,0,264415
FCYBOAXC,2025,2,3,1,3824,9550691,0,28281116
JPBRUTWP,2025,2,3,1,3904,242757,0,1546395
LTOYKIML,2025,2,3,1,3909,7750,0,51790
QVLMOEYE,2025,2,3,1,4202,969,3984,239146
JERHKLYW,2025,2,3,1,4601,1,0,40
ZXERAXWP,2025,2,3,1,4802,1722,0,11524
AANGBULD,2025,2,3,1,4810,0,0,0
LSOIUSXD,2025,2,3,1,5111,198,682,31829
XUOIQPFL,2025,2,3,1,5205,482712,0,1427814
WBLJNPZQ,2025,2,3,1,5309,767,4025,82279
OXKURKXR,2025,2,3,1,5402,3801,0,31574
WHPUAOID,2025,2,3,1,5512,667,667,21269
AXULOHBQ,2025,2,3,1,5515,131,385,3381
DBWLZWNK,2025,2,3,1,5602,5324,0,49949
NZKBIBNU,2025,2,3,1,5609,2953,0,51020
OKMBFVKS,2025,2,3,1,5705,302224,160619,761237
HCDTGMST,2025,2,3,1,6006,20,0,84
VUAFAIYJ,2025,2,3,1,6101,64,108,23663
CCLHWFWF,2025,2,3,1,6211,273020,947640,11108904
TGOELCAG,2025,2,3,1,7207,0,0,0
SDWAYPIK,2025,2,3,1,7207,95311,0,71455
FDXPMYGF,2025,2,3,1,7907,6,0,361
UIFPPCLR,2025,2,3,1,8102,4,0,6564
